ID,Rarity_Level
5743,Rare
5744,Rare
5745,Common
5746,Legendary
5747,Rare
5748,Very Rare
5749,Very Rare
5750,Very Rare
5751,Common
5752,Rare
5753,Legendary
5754,Rare
5755,Common
5756,Legendary
5757,Rare
5758,Legendary
5759,Rare
5760,Very Rare
5761,Common
5762,Very Rare
5763,Common
5764,Common
5765,Legendary
5766,Common
5767,Legendary
5768,Very Rare
5769,Rare
5770,Very Rare
5771,Legendary
5772,Common
5773,Legendary
5774,Rare
5775,Common
5776,Rare
5777,Common
5778,Rare
5779,Rare
5780,Legendary
5781,Legendary
5782,Rare
5783,Very Rare
5784,Legendary
5785,Legendary
5786,Common
5787,Common
5788,Common
5789,Rare
5790,Legendary
5791,Common
5792,Legendary
5793,Rare
5794,Very Rare
5795,Common
5796,Legendary
5797,Rare
5798,Common
5799,Rare
5800,Common
5801,Common
5802,Rare
5803,Rare
5804,Very Rare
5805,Rare
5806,Rare
5807,Very Rare
5808,Rare
5809,Common
5810,Legendary
5811,Rare
5812,Legendary
5813,Common
5814,Legendary
5815,Very Rare
5816,Legendary
5817,Legendary
5818,Very Rare
5819,Very Rare
5820,Very Rare
5821,Rare
5822,Common
5823,Common
5824,Common
5825,Rare
5826,Common
5827,Rare
5828,Legendary
5829,Rare
5830,Rare
5831,Rare
5832,Rare
5833,Rare
5834,Common
5835,Very Rare
5836,Legendary
5837,Rare
5838,Rare
5839,Rare
5840,Rare
5841,Common
5842,Rare
5843,Common
5844,Very Rare
5845,Very Rare
5846,Very Rare
5847,Common
5848,Rare
5849,Common
5850,Very Rare
5851,Legendary
5852,Legendary
5853,Common
5854,Legendary
5855,Common
5856,Legendary
5857,Legendary
5858,Very Rare
5859,Legendary
5860,Legendary
5861,Common
5862,Legendary
5863,Common
5864,Common
5865,Rare
5866,Rare
5867,Common
5868,Legendary
5869,Very Rare
5870,Common
5871,Rare
5872,Very Rare
5873,Legendary
5874,Common
5875,Common
5876,Legendary
5877,Legendary
5878,Rare
5879,Legendary
5880,Common
5881,Legendary
5882,Rare
5883,Common
5884,Rare
5885,Very Rare
5886,Very Rare
5887,Legendary
5888,Rare
5889,Legendary
5890,Common
5891,Common
5892,Common
5893,Legendary
5894,Legendary
5895,Common
5896,Legendary
5897,Common
5898,Very Rare
5899,Rare
5900,Very Rare
5901,Legendary
5902,Common
5903,Very Rare
5904,Legendary
5905,Rare
5906,Common
5907,Common
5908,Legendary
5909,Common
5910,Rare
5911,Very Rare
5912,Common
5913,Legendary
5914,Legendary
5915,Common
5916,Common
5917,Rare
5918,Legendary
5919,Legendary
5920,Legendary
5921,Rare
5922,Very Rare
5923,Legendary
5924,Rare
5925,Rare
5926,Common
5927,Very Rare
5928,Rare
5929,Common
5930,Very Rare
5931,Common
5932,Rare
5933,Common
5934,Legendary
5935,Legendary
5936,Common
5937,Very Rare
5938,Rare
5939,Very Rare
5940,Very Rare
5941,Rare
5942,Very Rare
5943,Rare
5944,Very Rare
5945,Legendary
5946,Very Rare
5947,Rare
5948,Common
5949,Rare
5950,Rare
5951,Legendary
5952,Rare
5953,Rare
5954,Rare
5955,Legendary
5956,Common
5957,Rare
5958,Rare
5959,Very Rare
5960,Common
5961,Legendary
5962,Very Rare
5963,Common
5964,Very Rare
5965,Legendary
5966,Common
5967,Common
5968,Rare
5969,Legendary
5970,Legendary
5971,Rare
5972,Legendary
5973,Very Rare
5974,Very Rare
5975,Legendary
5976,Rare
5977,Common
5978,Very Rare
5979,Rare
5980,Legendary
5981,Common
5982,Rare
5983,Rare
5984,Rare
5985,Rare
5986,Legendary
5987,Very Rare
5988,Rare
5989,Legendary
5990,Rare
5991,Very Rare
5992,Very Rare
5993,Legendary
5994,Very Rare
5995,Legendary
5996,Common
5997,Common
5998,Very Rare
5999,Common
6000,Very Rare
6001,Very Rare
6002,Rare
6003,Legendary
6004,Very Rare
6005,Legendary
6006,Common
6007,Rare
6008,Legendary
6009,Legendary
6010,Common
6011,Very Rare
6012,Rare
6013,Rare
6014,Rare
6015,Legendary
6016,Common
6017,Rare
6018,Legendary
6019,Very Rare
6020,Rare
6021,Common
6022,Rare
6023,Rare
6024,Legendary
6025,Rare
6026,Rare
6027,Legendary
6028,Rare
6029,Legendary
6030,Legendary
6031,Very Rare
6032,Very Rare
6033,Very Rare
6034,Legendary
6035,Legendary
6036,Rare
6037,Legendary
6038,Rare
6039,Legendary
6040,Legendary
6041,Common
6042,Very Rare
6043,Legendary
6044,Common
6045,Legendary
6046,Common
6047,Common
6048,Common
6049,Legendary
6050,Common
6051,Common
6052,Rare
6053,Very Rare
6054,Legendary
6055,Rare
6056,Legendary
6057,Rare
6058,Legendary
6059,Legendary
6060,Legendary
6061,Legendary
6062,Very Rare
6063,Common
6064,Very Rare
6065,Common
6066,Rare
6067,Very Rare
6068,Rare
6069,Very Rare
6070,Legendary
6071,Legendary
6072,Very Rare
6073,Rare
6074,Common
6075,Common
6076,Legendary
6077,Rare
6078,Rare
6079,Rare
6080,Very Rare
6081,Very Rare
6082,Very Rare
6083,Legendary
6084,Common
6085,Rare
6086,Common
6087,Legendary
6088,Very Rare
6089,Very Rare
6090,Rare
6091,Legendary
6092,Rare
6093,Rare
6094,Common
6095,Rare
6096,Common
6097,Common
6098,Very Rare
6099,Legendary
6100,Rare
6101,Rare
6102,Rare
6103,Very Rare
6104,Rare
6105,Very Rare
6106,Common
6107,Very Rare
6108,Rare
6109,Legendary
6110,Very Rare
6111,Common
6112,Very Rare
6113,Legendary
6114,Rare
6115,Very Rare
6116,Legendary
6117,Common
6118,Very Rare
6119,Legendary
6120,Common
6121,Legendary
6122,Legendary
6123,Legendary
6124,Rare
6125,Very Rare
6126,Common
6127,Very Rare
6128,Common
6129,Rare
6130,Common
6131,Common
6132,Common
6133,Rare
6134,Very Rare
6135,Common
6136,Common
6137,Common
6138,Rare
6139,Rare
6140,Legendary
6141,Common
6142,Common
6143,Legendary
6144,Common
6145,Legendary
6146,Rare
6147,Legendary
6148,Rare
6149,Legendary
6150,Rare
6151,Common
6152,Very Rare
6153,Legendary
6154,Very Rare
6155,Very Rare
6156,Legendary
6157,Very Rare
6158,Legendary
6159,Legendary
6160,Rare
6161,Legendary
6162,Legendary
6163,Legendary
6164,Rare
6165,Rare
6166,Legendary
6167,Legendary
6168,Legendary
6169,Legendary
6170,Rare
6171,Common
6172,Legendary
6173,Legendary
6174,Legendary
6175,Very Rare
6176,Common
6177,Very Rare
6178,Legendary
6179,Very Rare
6180,Legendary
6181,Legendary
6182,Rare
6183,Rare
6184,Rare
6185,Common
6186,Rare
6187,Common
6188,Rare
6189,Rare
6190,Very Rare
6191,Common
6192,Very Rare
6193,Very Rare
6194,Very Rare
6195,Rare
6196,Legendary
6197,Very Rare
6198,Rare
6199,Rare
6200,Common
6201,Rare
6202,Rare
6203,Legendary
6204,Common
6205,Rare
6206,Rare
6207,Common
6208,Rare
6209,Rare
6210,Common
6211,Rare
6212,Very Rare
6213,Very Rare
6214,Rare
6215,Rare
6216,Very Rare
6217,Very Rare
6218,Legendary
6219,Common
6220,Rare
6221,Rare
6222,Legendary
6223,Rare
6224,Legendary
6225,Very Rare
6226,Common
6227,Legendary
6228,Legendary
6229,Rare
6230,Rare
6231,Legendary
6232,Legendary
6233,Common
6234,Legendary
6235,Rare
6236,Legendary
6237,Common
6238,Common
6239,Very Rare
6240,Rare
6241,Common
6242,Legendary
6243,Common
6244,Common
6245,Very Rare
6246,Legendary
6247,Common
6248,Rare
6249,Legendary
6250,Very Rare
6251,Legendary
6252,Very Rare
6253,Legendary
6254,Common
6255,Very Rare
6256,Common
6257,Legendary
6258,Very Rare
6259,Common
6260,Rare
6261,Very Rare
6262,Common
6263,Legendary
6264,Common
6265,Legendary
6266,Legendary
6267,Common
6268,Very Rare
6269,Common
6270,Legendary
6271,Very Rare
6272,Rare
6273,Very Rare
6274,Rare
6275,Common
6276,Very Rare
6277,Legendary
6278,Legendary
6279,Legendary
6280,Common
6281,Very Rare
6282,Common
6283,Rare
6284,Legendary
6285,Rare
6286,Rare
6287,Common
6288,Very Rare
6289,Very Rare
6290,Very Rare
6291,Common
6292,Rare
6293,Common
6294,Rare
6295,Rare
6296,Legendary
6297,Legendary
6298,Very Rare
6299,Very Rare
6300,Rare
6301,Common
6302,Legendary
6303,Rare
6304,Rare
6305,Legendary
6306,Legendary
6307,Rare
6308,Very Rare
6309,Legendary
6310,Legendary
6311,Very Rare
6312,Legendary
6313,Very Rare
6314,Very Rare
6315,Common
6316,Common
6317,Common
6318,Rare
6319,Rare
6320,Very Rare
6321,Very Rare
6322,Legendary
6323,Rare
6324,Legendary
6325,Very Rare
6326,Rare
6327,Common
6328,Rare
6329,Rare
6330,Legendary
6331,Common
6332,Rare
6333,Rare
6334,Legendary
6335,Rare
6336,Common
6337,Rare
6338,Legendary
6339,Common
6340,Common
6341,Common
6342,Very Rare
6343,Rare
6344,Rare
6345,Common
6346,Common
6347,Very Rare
6348,Very Rare
6349,Legendary
6350,Common
6351,Very Rare
6352,Legendary
6353,Common
6354,Very Rare
6355,Legendary
6356,Rare
6357,Very Rare
6358,Legendary
6359,Common
6360,Rare
6361,Common
6362,Legendary
6363,Very Rare
6364,Rare
6365,Legendary
6366,Common
6367,Very Rare
6368,Common
6369,Common
6370,Very Rare
6371,Common
6372,Legendary
6373,Very Rare
6374,Common
6375,Legendary
6376,Rare
6377,Legendary
6378,Common
6379,Legendary
6380,Rare
6381,Rare
6382,Legendary
6383,Legendary
6384,Very Rare
6385,Common
6386,Very Rare
6387,Legendary
6388,Very Rare
6389,Legendary
6390,Common
6391,Common
6392,Legendary
6393,Legendary
6394,Very Rare
6395,Common
6396,Legendary
6397,Common
6398,Rare
6399,Legendary
6400,Very Rare
6401,Common
6402,Very Rare
6403,Legendary
6404,Very Rare
6405,Legendary
6406,Rare
6407,Common
6408,Legendary
6409,Common
6410,Legendary
6411,Very Rare
6412,Very Rare
6413,Very Rare
6414,Legendary
6415,Rare
6416,Rare
6417,Legendary
6418,Common
6419,Legendary
6420,Common
6421,Rare
6422,Legendary
6423,Rare
6424,Very Rare
6425,Rare
6426,Rare
6427,Common
6428,Legendary
6429,Very Rare
6430,Rare
6431,Rare
6432,Legendary
6433,Rare
6434,Rare
6435,Rare
6436,Rare
6437,Rare
6438,Very Rare
6439,Common
6440,Rare
6441,Very Rare
6442,Very Rare
6443,Legendary
6444,Legendary
6445,Very Rare
6446,Common
6447,Rare
6448,Common
6449,Rare
6450,Common
6451,Legendary
6452,Rare
6453,Very Rare
6454,Very Rare
6455,Legendary
6456,Very Rare
6457,Very Rare
6458,Very Rare
6459,Legendary
6460,Common
6461,Rare
6462,Legendary
6463,Rare
6464,Legendary
6465,Very Rare
6466,Rare
6467,Rare
6468,Rare
6469,Legendary
6470,Legendary
6471,Legendary
6472,Legendary
6473,Common
6474,Very Rare
6475,Rare
6476,Very Rare
6477,Common
6478,Very Rare
6479,Very Rare
6480,Rare
6481,Common
6482,Common
6483,Very Rare
6484,Common
6485,Legendary
6486,Common
6487,Very Rare
6488,Very Rare
6489,Very Rare
6490,Legendary
6491,Rare
6492,Legendary
6493,Very Rare
6494,Common
6495,Rare
6496,Very Rare
6497,Common
6498,Common
6499,Legendary
6500,Rare
6501,Very Rare
6502,Rare
6503,Very Rare
6504,Rare
6505,Rare
6506,Legendary
6507,Very Rare
6508,Very Rare
6509,Common
6510,Very Rare
6511,Common
6512,Rare
6513,Common
6514,Legendary
6515,Very Rare
6516,Legendary
6517,Rare
6518,Common
6519,Legendary
6520,Very Rare
6521,Rare
6522,Common
6523,Common
6524,Legendary
6525,Rare
6526,Common
6527,Legendary
6528,Legendary
6529,Rare
6530,Rare
6531,Legendary
6532,Legendary
6533,Very Rare
6534,Rare
6535,Rare
6536,Legendary
6537,Common
6538,Rare
6539,Rare
6540,Common
6541,Very Rare
6542,Very Rare
6543,Common
6544,Rare
6545,Legendary
6546,Very Rare
6547,Legendary
6548,Rare
6549,Rare
6550,Rare
6551,Very Rare
6552,Very Rare
6553,Very Rare
6554,Legendary
6555,Common
6556,Legendary
6557,Common
6558,Common
6559,Very Rare
6560,Common
6561,Common
6562,Common
6563,Very Rare
6564,Legendary
6565,Rare
6566,Rare
6567,Very Rare
6568,Common
6569,Legendary
6570,Rare
6571,Legendary
6572,Common
6573,Rare
6574,Common
6575,Legendary
6576,Common
6577,Legendary
6578,Common
6579,Common
6580,Legendary
6581,Common
6582,Common
6583,Common
6584,Very Rare
6585,Legendary
6586,Common
6587,Rare
6588,Rare
6589,Very Rare
6590,Common
6591,Common
6592,Rare
6593,Common
6594,Legendary
6595,Very Rare
6596,Legendary
6597,Rare
6598,Rare
6599,Legendary
6600,Rare
6601,Common
6602,Legendary
6603,Very Rare
6604,Very Rare
6605,Very Rare
6606,Very Rare
6607,Rare
6608,Common
6609,Rare
6610,Very Rare
6611,Common
6612,Very Rare
6613,Rare
6614,Very Rare
6615,Very Rare
6616,Common
6617,Common
6618,Common
6619,Common
6620,Very Rare
6621,Legendary
6622,Rare
6623,Common
6624,Very Rare
6625,Common
6626,Rare
6627,Very Rare
6628,Common
6629,Common
6630,Common
6631,Rare
6632,Common
6633,Legendary
6634,Rare
6635,Very Rare
6636,Very Rare
6637,Common
6638,Common
6639,Rare
6640,Very Rare
6641,Rare
6642,Legendary
6643,Legendary
6644,Rare
6645,Common
6646,Rare
6647,Very Rare
6648,Legendary
6649,Rare
6650,Legendary
6651,Rare
6652,Legendary
6653,Common
6654,Very Rare
6655,Common
6656,Very Rare
6657,Rare
6658,Common
6659,Very Rare
6660,Rare
6661,Rare
6662,Rare
6663,Very Rare
6664,Common
6665,Common
6666,Legendary
6667,Common
6668,Legendary
6669,Common
6670,Common
6671,Rare
6672,Common
6673,Rare
6674,Common
6675,Common
6676,Rare
6677,Very Rare
6678,Rare
6679,Common
6680,Very Rare
6681,Common
6682,Common
6683,Rare
6684,Legendary
6685,Common
6686,Very Rare
6687,Common
6688,Very Rare
6689,Rare
6690,Rare
6691,Common
6692,Common
6693,Common
6694,Common
6695,Legendary
6696,Common
6697,Legendary
6698,Legendary
6699,Common
6700,Common
6701,Very Rare
6702,Legendary
6703,Legendary
6704,Common
6705,Common
6706,Rare
6707,Very Rare
6708,Rare
6709,Rare
6710,Legendary
6711,Legendary
6712,Common
6713,Very Rare
6714,Common
6715,Rare
6716,Very Rare
6717,Common
6718,Legendary
6719,Very Rare
6720,Very Rare
6721,Common
6722,Very Rare
6723,Common
6724,Common
6725,Very Rare
6726,Very Rare
6727,Rare
6728,Rare
6729,Very Rare
6730,Very Rare
6731,Common
6732,Very Rare
6733,Rare
6734,Very Rare
6735,Very Rare
6736,Very Rare
6737,Common
6738,Rare
6739,Legendary
6740,Rare
6741,Very Rare
6742,Very Rare
6743,Rare
6744,Legendary
6745,Rare
6746,Common
6747,Common
6748,Rare
6749,Legendary
6750,Legendary
6751,Very Rare
6752,Common
6753,Rare
6754,Common
6755,Very Rare
6756,Rare
6757,Rare
6758,Rare
6759,Very Rare
6760,Very Rare
6761,Legendary
6762,Legendary
6763,Common
6764,Rare
6765,Rare
6766,Common
6767,Rare
6768,Legendary
6769,Common
6770,Common
6771,Rare
6772,Common
6773,Rare
6774,Very Rare
6775,Common
6776,Common
6777,Legendary
6778,Rare
6779,Rare
6780,Common
6781,Common
6782,Very Rare
6783,Very Rare
6784,Legendary
6785,Very Rare
6786,Very Rare
6787,Common
6788,Common
6789,Rare
6790,Common
6791,Common
6792,Rare
6793,Very Rare
6794,Common
6795,Legendary
6796,Rare
6797,Very Rare
6798,Legendary
6799,Common
6800,Very Rare
6801,Common
6802,Rare
6803,Very Rare
6804,Rare
6805,Common
6806,Very Rare
6807,Legendary
6808,Very Rare
6809,Rare
6810,Very Rare
6811,Rare
6812,Rare
6813,Legendary
6814,Common
6815,Very Rare
6816,Common
6817,Very Rare
6818,Rare
6819,Rare
6820,Legendary
6821,Common
6822,Legendary
6823,Rare
6824,Very Rare
6825,Common
6826,Rare
6827,Legendary
6828,Rare
6829,Very Rare
6830,Rare
6831,Legendary
6832,Rare
6833,Rare
6834,Rare
6835,Very Rare
6836,Legendary
6837,Legendary
6838,Rare
6839,Rare
6840,Rare
6841,Very Rare
6842,Very Rare
6843,Very Rare
6844,Common
6845,Legendary
6846,Rare
6847,Common
6848,Common
6849,Common
6850,Very Rare
6851,Very Rare
6852,Rare
6853,Very Rare
6854,Rare
6855,Common
6856,Common
6857,Common
6858,Common
6859,Common
6860,Common
6861,Very Rare
6862,Rare
6863,Rare
6864,Very Rare
6865,Rare
6866,Common
6867,Very Rare
6868,Rare
6869,Very Rare
6870,Common
6871,Rare
6872,Legendary
6873,Common
6874,Legendary
6875,Very Rare
6876,Common
6877,Rare
6878,Very Rare
6879,Rare
6880,Rare
6881,Very Rare
6882,Rare
6883,Very Rare
6884,Common
6885,Rare
6886,Very Rare
6887,Very Rare
6888,Common
6889,Common
6890,Common
6891,Legendary
6892,Legendary
6893,Rare
6894,Common
6895,Legendary
6896,Legendary
6897,Legendary
6898,Very Rare
6899,Common
6900,Legendary
6901,Common
6902,Very Rare
6903,Common
6904,Rare
6905,Very Rare
6906,Very Rare
6907,Rare
6908,Common
6909,Common
6910,Very Rare
6911,Common
6912,Legendary
6913,Common
6914,Rare
6915,Rare
6916,Legendary
6917,Very Rare
6918,Legendary
6919,Very Rare
6920,Legendary
6921,Common
6922,Common
6923,Legendary
6924,Legendary
6925,Rare
6926,Rare
6927,Legendary
6928,Legendary
6929,Rare
6930,Legendary
6931,Legendary
6932,Common
6933,Rare
6934,Legendary
6935,Rare
6936,Legendary
6937,Common
6938,Legendary
6939,Very Rare
6940,Very Rare
6941,Rare
6942,Legendary
6943,Very Rare
6944,Common
6945,Common
6946,Legendary
6947,Very Rare
6948,Legendary
6949,Common
6950,Legendary
6951,Common
6952,Rare
6953,Rare
6954,Rare
6955,Rare
6956,Common
6957,Very Rare
6958,Legendary
6959,Legendary
6960,Common
6961,Rare
6962,Very Rare
6963,Legendary
6964,Common
6965,Legendary
6966,Rare
6967,Rare
6968,Common
6969,Very Rare
6970,Rare
6971,Common
6972,Rare
6973,Common
6974,Common
6975,Rare
6976,Very Rare
6977,Common
6978,Common
6979,Rare
6980,Rare
6981,Rare
6982,Rare
6983,Very Rare
6984,Very Rare
6985,Very Rare
6986,Legendary
6987,Rare
6988,Legendary
6989,Very Rare
6990,Legendary
6991,Very Rare
6992,Rare
6993,Rare
6994,Legendary
6995,Legendary
6996,Very Rare
6997,Common
6998,Common
6999,Common
7000,Legendary
7001,Common
7002,Common
7003,Common
7004,Common
7005,Common
7006,Common
7007,Rare
7008,Rare
7009,Common
7010,Legendary
7011,Very Rare
7012,Legendary
7013,Legendary
7014,Common
7015,Very Rare
7016,Rare
7017,Common
7018,Very Rare
7019,Common
7020,Rare
7021,Common
7022,Rare
7023,Very Rare
7024,Very Rare
7025,Common
7026,Legendary
7027,Common
7028,Legendary
7029,Very Rare
7030,Very Rare
7031,Legendary
7032,Very Rare
7033,Legendary
7034,Legendary
7035,Legendary
7036,Common
7037,Rare
7038,Rare
7039,Legendary
7040,Legendary
7041,Very Rare
7042,Common
7043,Very Rare
7044,Legendary
7045,Very Rare
7046,Very Rare
7047,Legendary
7048,Legendary
7049,Very Rare
7050,Rare
7051,Common
7052,Common
7053,Very Rare
7054,Legendary
7055,Rare
7056,Rare
7057,Very Rare
7058,Legendary
7059,Very Rare
7060,Legendary
7061,Rare
7062,Rare
7063,Legendary
7064,Common
7065,Very Rare
7066,Legendary
7067,Common
7068,Legendary
7069,Common
7070,Legendary
7071,Legendary
7072,Legendary
7073,Rare
7074,Legendary
7075,Rare
7076,Very Rare
7077,Rare
7078,Rare
7079,Very Rare
7080,Rare
7081,Common
7082,Very Rare
7083,Common
7084,Common
7085,Common
7086,Common
7087,Rare
7088,Rare
7089,Rare
7090,Rare
7091,Rare
7092,Very Rare
7093,Rare
7094,Very Rare
7095,Very Rare
7096,Legendary
7097,Rare
7098,Common
