Disposal_ID,Book_ID,Employee_ID,Disposal_Method,Material_of_Book,Date
8945315,69083,1014,Repurposing,Metal,2024-04-20
4751014,14649,1019,Repurposing,Metal,2024-05-10
3964589,67610,1005,Burial,Paper,2024-05-20
9338552,43822,1028,Recycling,Paper,2024-08-01
8814265,31925,1008,Incineration,Synthetic,2024-01-17
8027837,57180,1005,Incineration,Paper,2024-03-26
5930685,25826,1014,Donation,Metal,2023-02-02
3178173,32438,1019,Shredding,Synthetic,2023-11-08
4882122,47226,1014,Recycling,Synthetic,2023-04-21
4751056,36207,1028,Recycling,Synthetic,2024-03-18
4751064,70704,1014,Donation,Metal,2024-02-17
9862880,57954,1014,Shredding,Metal,2024-10-11
1736418,95767,1013,Incineration,Paper,2024-11-14
4357862,70192,1008,Shredding,Paper,2024-08-24
3178217,81983,1028,Donation,Synthetic,2024-03-14
8158956,54122,1028,Donation,Paper,2024-12-20
2916077,9947,1019,Burial,Leather,2024-01-17
9207539,73566,1008,Shredding,Metal,2024-03-05
7241467,97409,1024,Shredding,Paper,2023-03-21
5144316,16805,1023,Donation,Leather,2023-11-19
2129677,30057,1013,Shredding,Paper,2024-10-19
2260752,75390,1023,Shredding,Paper,2024-05-27
6192916,85966,1023,Recycling,Leather,2024-01-29
1212182,40715,1028,Burial,Paper,2023-06-30
9600799,28694,1023,Incineration,Paper,2024-11-19
1212192,834,1028,Donation,Synthetic,2023-01-19
5275427,93751,1024,Repurposing,Leather,2023-08-30
6717225,92670,1024,Shredding,Paper,2024-07-20
9338670,93647,1008,Incineration,Paper,2024-10-04
8552247,61021,1008,Repurposing,Leather,2023-08-07
5144388,32114,1028,Donation,Leather,2024-03-09
3702611,56505,1024,Incineration,Metal,2024-10-30
4095844,37253,1008,Incineration,Paper,2024-01-30
3047281,20264,1014,Shredding,Metal,2023-11-24
4226932,85863,1023,Incineration,Leather,2024-06-22
2654069,50803,1023,Repurposing,Metal,2024-06-15
9469814,97555,1008,Recycling,Metal,2024-05-09
7896959,63228,1024,Shredding,Leather,2024-06-19
1605503,78863,1024,Repurposing,Synthetic,2023-10-17
9994137,41667,1019,Donation,Metal,2024-11-22
2654107,49513,1023,Incineration,Metal,2023-02-07
1474467,69921,1014,Incineration,Metal,2024-09-13
8814500,78422,1008,Repurposing,Leather,2023-11-08
2129829,24867,1005,Shredding,Metal,2024-04-02
7110572,65183,1024,Incineration,Synthetic,2023-05-05
4489133,82917,1023,Recycling,Paper,2023-07-30
6193073,54444,1005,Recycling,Paper,2024-03-30
5275573,80837,1014,Incineration,Synthetic,2023-12-18
7241660,93809,1023,Burial,Paper,2023-11-22
9469885,92063,1008,Burial,Synthetic,2024-08-07
5013459,59036,1023,Burial,Leather,2024-08-15
1736663,47552,1024,Donation,Metal,2024-01-05
3440603,23159,1002,Shredding,Metal,2023-11-12
3309535,86854,1023,Shredding,Metal,2024-02-18
5144543,15950,1005,Burial,Leather,2023-11-30
5799905,9685,1023,Incineration,Synthetic,2025-01-13
7634919,23848,1019,Donation,Synthetic,2024-05-26
9863159,29644,1019,Donation,Synthetic,2024-07-27
7766007,89131,1014,Donation,Metal,2023-02-11
9338874,33623,1028,Repurposing,Synthetic,2024-08-10
5144571,26003,1014,Shredding,Synthetic,2023-12-25
9207818,47097,1013,Shredding,Paper,2024-07-02
5406760,31166,1014,Recycling,Metal,2024-05-23
4358187,44633,1014,Burial,Leather,2023-12-09
9601068,1702,1013,Burial,Metal,2023-03-10
2129966,52512,1028,Incineration,Synthetic,2023-09-04
9470007,31540,1002,Donation,Leather,2024-04-23
8814648,50143,1005,Donation,Metal,2023-02-20
6455353,85652,1013,Shredding,Metal,2024-02-16
2654268,81033,1024,Incineration,Metal,2023-11-02
9207874,72591,1023,Recycling,Leather,2024-04-05
3833924,21755,1008,Shredding,Synthetic,2024-08-06
6455402,8244,1005,Shredding,Metal,2023-07-17
4096107,24525,1005,Burial,Metal,2024-09-02
2785388,52134,1028,Burial,Metal,2024-09-20
9207916,71395,1005,Shredding,Leather,2024-06-16
9601134,21422,1019,Repurposing,Metal,2023-03-22
3440769,86560,1008,Incineration,Leather,2024-05-05
2392194,57650,1008,Repurposing,Metal,2023-08-16
4882573,42324,1023,Burial,Metal,2024-10-27
5013659,54389,1023,Incineration,Synthetic,2023-02-05
6193307,17819,1023,Shredding,Metal,2024-03-13
9732260,61088,1023,Recycling,Leather,2024-11-19
9339058,85658,1008,Repurposing,Synthetic,2024-04-23
9994424,75161,1028,Donation,Leather,2025-01-14
3309753,3366,1028,Recycling,Paper,2024-10-25
4227263,26337,1014,Repurposing,Synthetic,2023-01-19
8290499,14140,1023,Burial,Synthetic,2023-10-07
2261190,25740,1013,Incineration,Leather,2023-12-17
3965133,32710,1014,Donation,Synthetic,2023-01-19
6193363,23878,1008,Recycling,Synthetic,2023-08-07
6717659,9655,1028,Burial,Leather,2023-10-08
9208037,18412,1005,Recycling,Paper,2023-05-11
2785518,10314,1024,Repurposing,Synthetic,2024-07-28
8552688,80123,1002,Shredding,Paper,2024-07-28
7110899,10735,1023,Incineration,Synthetic,2024-03-22
7110903,75194,1002,Burial,Leather,2024-11-26
6586617,21836,1014,Burial,Metal,2024-03-24
6586624,72115,1023,Burial,Paper,2023-04-02
2392325,55317,1019,Burial,Metal,2023-03-09
1343750,2574,1028,Burial,Synthetic,2024-05-02
9732361,17252,1019,Repurposing,Metal,2023-09-13
5406992,46342,1019,Recycling,Metal,2024-08-21
8159507,59865,1002,Burial,Leather,2023-06-30
3440916,57293,1028,Recycling,Paper,2024-02-17
1736990,88821,1002,Recycling,Paper,2023-05-07
6586658,14802,1005,Incineration,Paper,2023-09-27
2916652,13581,1013,Shredding,Paper,2024-12-01
1081656,33361,1005,Recycling,Paper,2025-01-15
4751675,34187,1008,Repurposing,Metal,2023-04-04
5013825,36098,1013,Recycling,Metal,2024-03-08
1868107,36361,1014,Incineration,Synthetic,2024-11-18
2130266,9587,1028,Burial,Paper,2024-07-29
4751717,78009,1019,Shredding,Leather,2023-10-29
8552807,34439,1024,Burial,Synthetic,2024-12-11
4489578,14701,1019,Shredding,Paper,2023-12-08
9077100,49479,1028,Repurposing,Metal,2024-03-09
1605997,58892,1013,Shredding,Leather,2023-08-06
9470319,53543,1019,Burial,Leather,2024-05-31
4751728,38265,1008,Shredding,Paper,2023-06-15
4620663,2413,1002,Donation,Leather,2024-06-15
2130296,54046,1019,Incineration,Synthetic,2024-05-16
8683897,57413,1024,Repurposing,Paper,2023-08-16
4882821,11930,1023,Burial,Metal,2023-06-25
4620679,56749,1008,Burial,Leather,2024-01-26
8683913,93707,1013,Repurposing,Paper,2023-03-03
8683922,23580,1028,Burial,Synthetic,2023-09-23
3834271,16157,1024,Shredding,Synthetic,2023-12-28
6455716,43568,1023,Recycling,Paper,2023-02-16
6586795,76912,1024,Recycling,Metal,2023-12-29
3834290,35743,1023,Shredding,Leather,2023-08-03
4096438,16991,1028,Recycling,Metal,2024-05-02
6062523,52067,1002,Repurposing,Leather,2023-07-22
6062532,47333,1008,Shredding,Paper,2023-03-26
8028623,66372,1023,Donation,Paper,2023-09-17
3310033,45138,1028,Recycling,Paper,2024-11-11
3047897,19596,1024,Donation,Synthetic,2023-06-26
2785756,58446,1013,Burial,Synthetic,2024-07-02
9470429,75034,1008,Donation,Synthetic,2023-03-06
9994719,98726,1023,Donation,Synthetic,2024-02-08
5013986,55636,1028,Donation,Paper,2023-06-04
6193637,23917,1013,Burial,Leather,2024-06-12
2523638,59777,1024,Recycling,Leather,2023-07-11
9994743,34935,1014,Donation,Paper,2023-12-10
9339384,43899,1028,Recycling,Synthetic,2024-01-27
9994759,52704,1002,Shredding,Paper,2024-10-31
8421902,60687,1024,Incineration,Metal,2023-02-01
9601570,17432,1028,Burial,Paper,2023-09-24
7504424,1166,1019,Donation,Paper,2024-07-28
4096565,8572,1005,Burial,Synthetic,2023-08-16
6324792,98478,1014,Donation,Synthetic,2023-12-09
7766584,74310,1013,Shredding,Metal,2023-09-27
7635522,10450,1005,Repurposing,Leather,2023-07-24
2523732,17531,1002,Burial,Paper,2023-04-19
8028756,4297,1013,Donation,Metal,2023-11-03
5276247,539,1023,Donation,Metal,2024-06-04
9208423,41094,1008,Donation,Leather,2023-02-15
6455927,27330,1005,Donation,Synthetic,2024-08-30
9994880,85866,1005,Incineration,Leather,2024-01-24
1344136,29223,1008,Donation,Metal,2023-02-22
2523784,49698,1028,Donation,Metal,2024-07-24
6587018,17880,1013,Incineration,Metal,2024-01-15
9863819,73420,1019,Repurposing,Synthetic,2023-05-24
8815251,40728,1019,Incineration,Synthetic,2024-08-25
3179168,2294,1008,Shredding,Leather,2023-05-16
8946345,79608,1024,Recycling,Leather,2024-03-20
4227756,65889,1023,Incineration,Paper,2024-04-16
9863852,78365,1019,Shredding,Metal,2024-03-27
1868462,10414,1005,Incineration,Paper,2023-04-08
7635645,51960,1014,Donation,Metal,2023-03-12
2785981,57387,1002,Repurposing,Synthetic,2023-03-25
5800642,68305,1023,Donation,Metal,2023-11-09
3441361,4863,1024,Shredding,Metal,2024-09-09
6324954,741,1005,Donation,Leather,2024-06-24
7504605,5954,1005,Incineration,Metal,2023-09-27
8159968,32814,1028,Repurposing,Metal,2024-03-05
1737445,95619,1014,Recycling,Leather,2024-06-01
7111415,31874,1005,Recycling,Metal,2024-04-30
4227833,95814,1024,Donation,Metal,2024-03-28
6062846,88472,1019,Recycling,Paper,2025-01-09
3048201,11415,1002,Repurposing,Leather,2024-02-12
3310353,84817,1014,Recycling,Leather,2023-03-27
6325012,88234,1019,Incineration,Paper,2023-06-07
2786073,23784,1008,Recycling,Synthetic,2025-01-10
6718249,21347,1014,Incineration,Synthetic,2024-05-16
7373610,9305,1008,Repurposing,Leather,2024-01-26
6456123,78170,1008,Repurposing,Metal,2024-11-11
6325052,5074,1005,Recycling,Metal,2023-08-21
6193985,29298,1024,Repurposing,Leather,2023-12-07
3441473,34172,1028,Shredding,Metal,2024-02-08
9995075,88733,1023,Recycling,Paper,2023-09-02
1737544,93025,1002,Repurposing,Synthetic,2023-07-31
8422243,11942,1013,Repurposing,Metal,2024-12-01
1999722,81613,1008,Burial,Leather,2024-01-15
8946539,31342,1024,Repurposing,Metal,2023-10-15
8946541,13811,1023,Repurposing,Paper,2023-09-14
6325105,47277,1014,Donation,Paper,2023-11-25
1606515,90545,1024,Donation,Leather,2023-02-22
3834739,79980,1005,Shredding,Metal,2023-04-30
5800852,72314,1028,Shredding,Metal,2023-12-30
6980503,80715,1024,Donation,Leather,2024-01-12
6456225,67993,1019,Incineration,Metal,2023-09-28
7242663,30661,1023,Recycling,Metal,2024-02-08
6063017,91274,1028,Donation,Metal,2024-03-16
4883381,99294,1028,Recycling,Leather,2023-12-03
6456245,58015,1019,Donation,Metal,2023-12-01
4621243,94311,1014,Incineration,Leather,2023-10-23
4359103,82301,1013,Donation,Leather,2023-10-01
7373761,10235,1002,Donation,Metal,2023-01-24
1082308,85019,1014,Shredding,Paper,2024-01-21
1737684,50183,1023,Incineration,Paper,2024-06-06
6456276,11802,1013,Donation,Paper,2025-01-05
7504866,83146,1014,Repurposing,Paper,2023-02-12
6194156,29764,1024,Incineration,Leather,2024-07-31
3310581,67004,1013,Recycling,Metal,2024-02-28
4097015,99947,1002,Recycling,Paper,2023-10-14
6718463,44674,1014,Shredding,Paper,2023-11-11
7242751,26881,1005,Recycling,Paper,2023-10-06
6849558,20802,1024,Shredding,Synthetic,2024-05-01
1475610,73968,1008,Burial,Paper,2024-05-25
1344554,52734,1008,Donation,Paper,2023-02-19
9602091,4715,1023,Donation,Leather,2024-03-08
4621362,62787,1014,Donation,Paper,2024-12-10
7111731,99451,1008,Recycling,Metal,2024-12-03
3966004,59809,1008,Burial,Paper,2023-11-13
6456379,27780,1013,Donation,Paper,2023-04-06
4490305,41221,1008,Donation,Paper,2023-09-21
9208897,14942,1008,Shredding,Synthetic,2024-10-12
9471053,74578,1019,Incineration,Synthetic,2024-10-02
3703895,87895,1019,Repurposing,Leather,2024-10-27
9733208,39410,1028,Burial,Paper,2023-11-06
8160343,2212,1024,Recycling,Paper,2024-08-05
2262110,54763,1023,Shredding,Leather,2023-03-08
3048543,23934,1028,Recycling,Metal,2023-12-29
9602146,29966,1023,Burial,Synthetic,2024-10-08
2786406,43423,1005,Repurposing,Metal,2024-11-17
3572841,77469,1002,Incineration,Metal,2023-06-16
7898220,52045,1028,Recycling,Paper,2023-07-14
6063217,99161,1013,Shredding,Paper,2024-08-06
3966071,6755,1028,Donation,Leather,2024-03-30
4359290,62200,1008,Donation,Leather,2024-02-29
2655369,42604,1023,Burial,Paper,2023-01-29
6980746,63076,1005,Repurposing,Metal,2023-09-06
3966100,4702,1028,Shredding,Paper,2024-02-08
1344667,28466,1028,Incineration,Metal,2024-01-03
7636128,96214,1028,Shredding,Metal,2024-01-08
3835042,26578,1023,Shredding,Metal,2024-06-13
6456483,37868,1005,Donation,Metal,2023-03-28
2786471,3073,1028,Shredding,Synthetic,2023-03-14
6718633,4434,1013,Donation,Leather,2024-05-18
6718649,49279,1014,Incineration,Paper,2024-08-04
2655421,17789,1008,Shredding,Paper,2024-12-24
4490433,8366,1005,Donation,Synthetic,2023-09-19
9602244,82405,1024,Recycling,Paper,2023-05-02
5407957,41447,1008,Burial,Metal,2023-02-14
5539030,31738,1024,Burial,Leather,2023-08-20
1606880,92362,1023,Recycling,Metal,2024-01-02
8029411,73136,1023,Incineration,Metal,2023-11-18
4752616,37561,1023,Burial,Synthetic,2024-05-21
4097267,85515,1024,Donation,Synthetic,2023-02-21
4228342,51075,1002,Shredding,Paper,2023-06-02
8160507,74899,1019,Repurposing,Paper,2023-04-11
8160509,78645,1005,Donation,Leather,2023-07-12
7767297,60557,1024,Recycling,Leather,2024-07-23
3310850,72997,1028,Donation,Paper,2024-06-16
8684804,3184,1028,Repurposing,Leather,2024-09-17
4752653,91837,1019,Repurposing,Synthetic,2024-08-03
6587682,30047,1014,Repurposing,Synthetic,2024-10-07
3310902,65883,1002,Burial,Paper,2023-04-19
9864508,877,1008,Burial,Synthetic,2023-02-27
1738051,18475,1019,Shredding,Metal,2024-08-13
2131283,43613,1023,Donation,Leather,2023-01-25
1082708,59486,1002,Donation,Metal,2024-04-01
2000218,86423,1014,Recycling,Synthetic,2023-02-09
9995613,74399,1019,Shredding,Synthetic,2023-04-17
9602401,11245,1024,Repurposing,Synthetic,2024-02-12
1213835,74836,1014,Recycling,Leather,2023-05-10
8553871,36410,1005,Burial,Paper,2024-12-07
1344926,93471,1002,Shredding,Synthetic,2023-08-22
4752802,28306,1008,Repurposing,Synthetic,2023-09-01
5539236,51654,1005,Recycling,Paper,2024-06-01
2393513,6167,1024,Repurposing,Leather,2024-12-12
5277104,31316,1019,Repurposing,Synthetic,2024-10-01
1869233,50896,1028,Recycling,Metal,2025-01-04
4883895,52086,1028,Recycling,Metal,2023-06-24
9733560,81484,1008,Incineration,Synthetic,2024-02-09
6981051,81273,1024,Repurposing,Paper,2023-06-02
8029635,39176,1002,Incineration,Paper,2025-01-08
5014985,27290,1023,Shredding,Paper,2023-08-04
2917840,32072,1014,Donation,Synthetic,2024-02-17
5932505,28029,1014,Donation,Paper,2023-07-18
7112157,24998,1013,Repurposing,Paper,2024-05-13
3704286,59537,1008,Recycling,Leather,2024-08-10
2131421,19434,1013,Incineration,Paper,2024-01-10
6456804,58433,1013,Incineration,Paper,2024-05-03
5801454,88726,1023,Donation,Leather,2023-09-14
3573254,89522,1013,Shredding,Metal,2023-05-10
3966471,63,1028,Burial,Leather,2023-07-13
7636491,46419,1008,Repurposing,Metal,2024-06-17
2131473,34270,1024,Incineration,Paper,2023-05-06
5801493,81858,1005,Shredding,Leather,2023-11-30
2393623,96779,1028,Burial,Paper,2024-08-07
9602586,49014,1013,Shredding,Paper,2023-06-10
3048989,27120,1023,Repurposing,Synthetic,2024-03-23
9471531,90076,1023,Repurposing,Leather,2023-01-29
3180082,43904,1002,Burial,Metal,2024-04-13
3704372,69225,1024,Recycling,Metal,2023-08-05
2131510,22596,1005,Incineration,Synthetic,2023-05-20
4359738,24730,1005,Repurposing,Leather,2024-03-31
7767630,50338,1024,Shredding,Leather,2024-01-02
1476179,79234,1028,Recycling,Leather,2023-12-16
2524761,48330,1005,Repurposing,Metal,2024-02-08
5801561,83423,1002,Shredding,Leather,2024-07-15
2393691,28585,1023,Incineration,Metal,2024-07-21
6981229,213,1005,Recycling,Leather,2024-02-27
4359794,4402,1014,Repurposing,Synthetic,2024-05-09
8685175,79172,1002,Incineration,Synthetic,2023-11-08
8160895,65047,1024,Repurposing,Synthetic,2023-11-15
9340551,27286,1024,Shredding,Synthetic,2023-02-22
4359821,66900,1023,Incineration,Metal,2024-06-02
2393744,27299,1023,Recycling,Metal,2024-09-20
3966610,14933,1014,Burial,Leather,2023-06-15
9995924,90433,1023,Shredding,Metal,2024-11-29
1738406,66969,1013,Incineration,Synthetic,2024-07-19
3311286,88367,1019,Incineration,Leather,2023-09-22
3180217,42263,1019,Repurposing,Paper,2024-11-30
3573452,37454,1023,Repurposing,Metal,2024-03-06
6719187,66377,1014,Donation,Leather,2024-10-08
7243478,5920,1023,Shredding,Paper,2023-03-10
8685283,65524,1013,Burial,Metal,2024-10-04
9602788,58270,1002,Shredding,Leather,2023-04-02
6063856,59985,1023,Shredding,Synthetic,2024-10-29
2656006,56827,1024,Donation,Leather,2023-04-05
3835654,11618,1024,Recycling,Metal,2024-04-27
3704587,56334,1008,Burial,Metal,2023-08-10
3966745,87330,1005,Burial,Leather,2023-12-05
9602842,14922,1008,Burial,Metal,2023-12-24
7112484,26891,1008,Shredding,Leather,2023-03-08
3704613,65791,1019,Burial,Leather,2023-11-24
5015347,68023,1005,Donation,Synthetic,2023-10-27
1476425,35222,1005,Burial,Synthetic,2024-02-22
1083210,85503,1014,Burial,Synthetic,2023-06-17
7112521,99014,1002,Recycling,Leather,2023-04-11
2656079,61230,1008,Recycling,Paper,2024-04-25
8161114,24352,1002,Incineration,Metal,2023-05-02
6457191,20829,1028,Shredding,Synthetic,2023-08-27
3049321,49940,1013,Burial,Leather,2024-08-01
2393962,71338,1023,Repurposing,Metal,2024-07-13
5801840,62289,1013,Shredding,Synthetic,2024-03-04
3573628,72967,1019,Repurposing,Leather,2024-10-27
3573645,25035,1028,Shredding,Leather,2024-10-07
9209769,27805,1008,Repurposing,Metal,2024-02-12
7112635,99834,1005,Recycling,Synthetic,2024-11-11
9340861,19295,1019,Repurposing,Leather,2023-10-15
4884418,46670,1019,Recycling,Paper,2024-09-24
9471941,87757,1024,Donation,Leather,2023-08-31
4884433,89973,1013,Burial,Leather,2024-05-03
9340889,20045,1028,Shredding,Synthetic,2023-08-19
8423387,10341,1023,Burial,Paper,2024-08-11
2787294,20177,1019,Incineration,Leather,2023-06-13
5408739,36689,1028,Shredding,Synthetic,2024-07-27
8685563,6032,1024,Recycling,Leather,2024-07-20
3573758,87045,1019,Burial,Metal,2023-09-13
8161278,39387,1005,Shredding,Synthetic,2024-05-05
9472003,82870,1013,Shredding,Paper,2023-06-15
8816645,30494,1014,Incineration,Paper,2024-03-13
7243789,61058,1002,Repurposing,Leather,2023-12-30
9209871,86394,1005,Donation,Leather,2023-11-16
1083410,40766,1023,Shredding,Synthetic,2023-09-07
9078802,76367,1008,Burial,Leather,2024-07-19
3835929,73965,1013,Incineration,Leather,2024-02-27
3180573,53612,1013,Repurposing,Metal,2023-09-20
6064171,78277,1028,Recycling,Paper,2023-09-10
3967036,30469,1013,Recycling,Paper,2024-11-01
5802046,68471,1023,Shredding,Paper,2023-08-14
9734220,40481,1013,Burial,Synthetic,2024-04-05
8685647,13286,1019,Shredding,Paper,2023-06-19
3573847,6479,1014,Shredding,Leather,2023-04-23
7506015,50237,1024,Shredding,Paper,2024-10-25
8423519,621,1002,Shredding,Paper,2024-12-11
8947810,82692,1008,Recycling,Metal,2024-01-31
7243878,23484,1002,Repurposing,Synthetic,2023-04-06
4360306,85185,1014,Shredding,Metal,2024-06-10
1738867,6665,1005,Repurposing,Synthetic,2024-12-27
7506061,41278,1014,Recycling,Paper,2024-08-01
6981776,95614,1005,Repurposing,Synthetic,2024-12-20
3311762,75693,1028,Recycling,Metal,2023-04-13
5539988,46519,1019,Shredding,Synthetic,2024-04-19
8423573,30552,1005,Shredding,Paper,2024-03-01
6326428,26298,1024,Recycling,Metal,2024-09-06
8685729,9185,1002,Recycling,Paper,2023-09-28
5802147,6907,1005,Shredding,Metal,2024-03-19
1607849,77656,1024,Repurposing,Metal,2023-04-06
7506094,89700,1023,Burial,Synthetic,2023-06-10
9078973,2280,1019,Shredding,Paper,2024-03-24
3573968,39496,1028,Donation,Metal,2023-09-02
7112912,77334,1028,Shredding,Paper,2023-08-28
9210075,69619,1028,Recycling,Leather,2024-11-09
8030433,61693,1014,Donation,Paper,2023-02-04
8292587,14314,1019,Donation,Leather,2023-02-05
